,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
9042,-5.0,1.0,3.0,4.0,2.0,-18.0,12.0,23.0,-1.0,-2.0,-2.0,-1.0,5.0,57.0,2.0,-17.0,-8.0,-3.0,-2.0,0.0,3.0,-27.0,-5.0,1.0,24.0,2.0,1.0,-1.0,-19.0,-11.0,0.0,-2.0,-4.0,-1.0,-3.0,-4.0,13.0,-2.0,-5.0,-5.0,7.0,3.0,3.0,3.0,3.0,41.0,8.0,-6.0,-2.0,-1.0,0.0,2.0,-10.0,-16.0,-3.0,-11.0,-11.0,-2.0,-3.0,-1.0,21.0,29.0,-2.0,-12.0,3
9043,-6.0,-2.0,-5.0,-6.0,-12.0,-41.0,-7.0,3.0,1.0,-2.0,-4.0,-6.0,-8.0,-26.0,-9.0,-5.0,9.0,2.0,0.0,-1.0,-2.0,31.0,9.0,9.0,-17.0,-4.0,1.0,0.0,3.0,-34.0,-9.0,-21.0,-7.0,1.0,3.0,1.0,1.0,2.0,-1.0,-6.0,-11.0,-3.0,-4.0,-7.0,-5.0,-25.0,-12.0,-8.0,3.0,0.0,1.0,3.0,5.0,28.0,10.0,8.0,-8.0,-3.0,-4.0,-2.0,-21.0,-46.0,-5.0,8.0,3
9044,1.0,1.0,3.0,4.0,9.0,46.0,0.0,-1.0,-5.0,-2.0,-3.0,-7.0,-17.0,-103.0,-3.0,-3.0,-3.0,-1.0,1.0,4.0,4.0,30.0,5.0,26.0,7.0,3.0,4.0,3.0,15.0,23.0,5.0,10.0,1.0,-1.0,-2.0,-3.0,-14.0,27.0,-4.0,2.0,4.0,-2.0,-2.0,0.0,13.0,13.0,-8.0,-2.0,4.0,0.0,-1.0,-5.0,-4.0,-12.0,-3.0,-7.0,-9.0,-4.0,-4.0,-2.0,3.0,6.0,0.0,6.0,3
9045,28.0,2.0,1.0,4.0,-4.0,-3.0,-2.0,-10.0,-10.0,1.0,3.0,4.0,6.0,-22.0,5.0,4.0,6.0,-2.0,-2.0,-6.0,1.0,23.0,-2.0,-5.0,3.0,-3.0,-2.0,-2.0,11.0,3.0,-5.0,-4.0,-7.0,0.0,3.0,3.0,-12.0,13.0,11.0,9.0,-6.0,-1.0,1.0,2.0,0.0,-2.0,12.0,-14.0,5.0,-2.0,-2.0,-2.0,12.0,-25.0,-11.0,-6.0,-6.0,2.0,1.0,1.0,-13.0,16.0,17.0,4.0,3
9046,-7.0,-2.0,-4.0,-5.0,-1.0,24.0,-24.0,-21.0,-4.0,-3.0,-3.0,-5.0,-14.0,-57.0,-3.0,9.0,-5.0,1.0,-1.0,1.0,-9.0,25.0,7.0,-14.0,11.0,-2.0,-2.0,-2.0,4.0,-12.0,-3.0,1.0,-7.0,-4.0,-4.0,-3.0,15.0,38.0,4.0,9.0,11.0,6.0,8.0,6.0,-12.0,37.0,9.0,14.0,-4.0,1.0,3.0,3.0,3.0,-39.0,-8.0,-3.0,-3.0,1.0,1.0,-3.0,-6.0,-39.0,-7.0,-8.0,3
9047,-4.0,0.0,2.0,1.0,14.0,36.0,5.0,2.0,-3.0,-5.0,-4.0,-6.0,4.0,27.0,-4.0,-7.0,-3.0,-1.0,-1.0,-5.0,-6.0,-15.0,-7.0,-5.0,3.0,-1.0,-1.0,1.0,11.0,41.0,4.0,-7.0,-5.0,2.0,3.0,3.0,4.0,-4.0,11.0,12.0,10.0,-4.0,-4.0,-3.0,2.0,-2.0,-10.0,17.0,-5.0,2.0,3.0,1.0,11.0,18.0,-1.0,-2.0,4.0,0.0,-4.0,-6.0,-21.0,-30.0,7.0,6.0,3
9048,-8.0,0.0,-1.0,-4.0,-10.0,-38.0,-8.0,-8.0,-12.0,-4.0,-4.0,1.0,10.0,-17.0,-4.0,-21.0,30.0,-1.0,1.0,0.0,-3.0,32.0,8.0,18.0,-18.0,7.0,6.0,8.0,12.0,-3.0,-6.0,-11.0,2.0,0.0,-3.0,1.0,-3.0,-23.0,-2.0,5.0,-4.0,-1.0,-1.0,-3.0,-20.0,-42.0,-8.0,-1.0,-6.0,-6.0,-3.0,-2.0,41.0,95.0,22.0,-1.0,14.0,3.0,4.0,6.0,-19.0,1.0,-4.0,10.0,3
9049,-12.0,1.0,0.0,-5.0,-12.0,-12.0,10.0,-6.0,3.0,-1.0,-1.0,4.0,17.0,8.0,-7.0,22.0,-8.0,-6.0,-4.0,-2.0,-7.0,-45.0,-15.0,-8.0,3.0,1.0,0.0,-4.0,3.0,12.0,11.0,5.0,0.0,-2.0,-3.0,-1.0,7.0,21.0,5.0,-3.0,-2.0,-4.0,-3.0,-3.0,-11.0,31.0,3.0,-9.0,5.0,1.0,-3.0,-4.0,-5.0,-37.0,-5.0,-1.0,-3.0,-4.0,-2.0,1.0,11.0,26.0,-16.0,-13.0,3
9050,0.0,1.0,-1.0,-2.0,15.0,-2.0,2.0,28.0,10.0,3.0,2.0,-1.0,-4.0,48.0,9.0,-8.0,-9.0,-1.0,1.0,0.0,-20.0,-40.0,2.0,-2.0,-5.0,2.0,-4.0,-2.0,16.0,14.0,-2.0,-4.0,-3.0,-5.0,-2.0,-5.0,0.0,4.0,-1.0,-6.0,8.0,4.0,2.0,3.0,13.0,3.0,-3.0,-7.0,-12.0,-1.0,-1.0,5.0,-13.0,-23.0,-10.0,-6.0,-3.0,-5.0,-4.0,0.0,10.0,32.0,13.0,9.0,3
9051,-3.0,-1.0,-2.0,-4.0,-10.0,-23.0,-4.0,-8.0,-2.0,-4.0,-3.0,-3.0,17.0,0.0,1.0,2.0,-13.0,-2.0,0.0,-5.0,-37.0,-22.0,-11.0,-11.0,8.0,-2.0,0.0,2.0,35.0,-13.0,-9.0,-2.0,5.0,2.0,1.0,3.0,-4.0,62.0,14.0,-4.0,12.0,1.0,2.0,0.0,-29.0,-43.0,-11.0,-5.0,-18.0,-4.0,-5.0,-3.0,15.0,-14.0,2.0,6.0,1.0,5.0,2.0,0.0,-1.0,3.0,18.0,12.0,3
9052,6.0,2.0,1.0,3.0,7.0,-13.0,-10.0,-9.0,6.0,-2.0,-5.0,-5.0,-5.0,7.0,-12.0,2.0,-7.0,1.0,0.0,0.0,2.0,5.0,14.0,-3.0,12.0,-5.0,-4.0,-2.0,13.0,14.0,-10.0,0.0,28.0,6.0,3.0,5.0,-10.0,51.0,20.0,10.0,-9.0,1.0,1.0,-4.0,2.0,-12.0,-9.0,-5.0,-11.0,-1.0,3.0,4.0,-11.0,37.0,3.0,-1.0,-6.0,-3.0,0.0,-2.0,-7.0,-32.0,-5.0,0.0,3
9053,-3.0,-1.0,-2.0,-3.0,1.0,-23.0,-11.0,-2.0,-2.0,-3.0,-4.0,-4.0,8.0,36.0,-6.0,-3.0,16.0,3.0,1.0,1.0,-6.0,-9.0,0.0,9.0,0.0,-2.0,-1.0,0.0,18.0,-8.0,4.0,-3.0,-10.0,-4.0,-3.0,0.0,1.0,-64.0,-12.0,-24.0,-11.0,-2.0,1.0,0.0,-34.0,6.0,12.0,1.0,5.0,-2.0,-2.0,-5.0,5.0,-22.0,-18.0,-13.0,-10.0,-1.0,-2.0,-3.0,-1.0,17.0,6.0,22.0,3
9054,1.0,-7.0,-4.0,0.0,-3.0,6.0,-2.0,1.0,-18.0,-4.0,-3.0,-2.0,34.0,-5.0,-6.0,-20.0,16.0,7.0,5.0,3.0,-25.0,11.0,25.0,19.0,6.0,-1.0,-2.0,0.0,4.0,-5.0,-11.0,-10.0,-4.0,-2.0,0.0,-1.0,-1.0,-19.0,-1.0,0.0,-6.0,-4.0,-4.0,-3.0,-3.0,-12.0,-10.0,-11.0,6.0,0.0,0.0,2.0,23.0,12.0,9.0,6.0,-7.0,-1.0,-1.0,-3.0,-11.0,-23.0,-7.0,-9.0,3
9055,-7.0,-1.0,1.0,5.0,-4.0,14.0,9.0,8.0,7.0,0.0,-1.0,0.0,-6.0,-11.0,-7.0,-4.0,-11.0,-6.0,-3.0,-5.0,3.0,-11.0,-8.0,0.0,-2.0,-2.0,0.0,1.0,-11.0,-12.0,-10.0,-3.0,-3.0,-3.0,-4.0,-2.0,10.0,23.0,9.0,-1.0,-9.0,2.0,1.0,1.0,-10.0,-6.0,3.0,1.0,-4.0,2.0,0.0,1.0,-1.0,-25.0,-4.0,9.0,18.0,-1.0,-3.0,-3.0,-20.0,4.0,7.0,8.0,3
9056,-2.0,-2.0,-1.0,-6.0,-27.0,-68.0,-15.0,9.0,3.0,-1.0,-1.0,0.0,25.0,28.0,0.0,2.0,-28.0,-4.0,-4.0,-3.0,25.0,28.0,7.0,-18.0,0.0,-2.0,2.0,1.0,-15.0,2.0,4.0,-12.0,-8.0,1.0,0.0,1.0,-9.0,14.0,2.0,10.0,3.0,1.0,1.0,-1.0,6.0,16.0,-1.0,0.0,5.0,-1.0,-4.0,-5.0,-1.0,-28.0,-18.0,-5.0,-5.0,0.0,-2.0,0.0,4.0,21.0,4.0,-1.0,3
9057,2.0,0.0,-5.0,-3.0,17.0,27.0,6.0,-4.0,3.0,-3.0,0.0,-1.0,-31.0,-44.0,-10.0,-5.0,10.0,1.0,-2.0,0.0,29.0,6.0,16.0,-9.0,-28.0,1.0,0.0,5.0,-7.0,26.0,10.0,16.0,1.0,2.0,3.0,-1.0,-1.0,-35.0,-4.0,-6.0,-5.0,-1.0,4.0,4.0,6.0,19.0,8.0,13.0,11.0,-1.0,2.0,0.0,-4.0,-29.0,-14.0,-12.0,8.0,-1.0,-2.0,-2.0,7.0,66.0,8.0,-6.0,3
9058,-5.0,1.0,-3.0,-5.0,0.0,-22.0,-13.0,-2.0,-1.0,-1.0,-5.0,1.0,7.0,12.0,12.0,4.0,7.0,-1.0,-1.0,-3.0,-23.0,-15.0,-3.0,-1.0,6.0,3.0,2.0,2.0,15.0,-7.0,-4.0,-4.0,1.0,-6.0,-4.0,-3.0,-6.0,-30.0,-13.0,-15.0,-4.0,0.0,-1.0,4.0,24.0,34.0,18.0,22.0,5.0,2.0,1.0,-2.0,-37.0,28.0,3.0,17.0,1.0,-2.0,-3.0,-1.0,4.0,-38.0,-13.0,-13.0,3
9059,13.0,8.0,8.0,11.0,23.0,22.0,12.0,13.0,29.0,2.0,3.0,1.0,6.0,8.0,-15.0,1.0,-1.0,0.0,1.0,3.0,-12.0,-38.0,4.0,6.0,-7.0,-5.0,-8.0,-12.0,-14.0,-24.0,-14.0,-2.0,5.0,-4.0,-1.0,0.0,8.0,-1.0,6.0,-11.0,-8.0,1.0,0.0,-2.0,-15.0,-13.0,-5.0,-3.0,-1.0,1.0,-1.0,2.0,27.0,33.0,-2.0,3.0,3.0,2.0,2.0,3.0,-6.0,-12.0,-4.0,-15.0,3
9060,-8.0,-2.0,-2.0,-1.0,0.0,-11.0,1.0,3.0,-1.0,-2.0,-3.0,-4.0,3.0,-2.0,15.0,1.0,-10.0,-5.0,-7.0,-8.0,-13.0,-52.0,-14.0,-8.0,5.0,2.0,3.0,4.0,31.0,66.0,-1.0,5.0,-11.0,2.0,2.0,2.0,0.0,28.0,-5.0,-1.0,0.0,2.0,3.0,2.0,-8.0,-22.0,-15.0,-1.0,5.0,1.0,-1.0,-1.0,6.0,3.0,0.0,-16.0,-11.0,-1.0,2.0,0.0,3.0,-26.0,3.0,7.0,3
9061,-21.0,-1.0,-1.0,-1.0,-2.0,25.0,0.0,-9.0,4.0,-2.0,-5.0,-4.0,-11.0,-34.0,-6.0,22.0,-4.0,-5.0,-4.0,-2.0,12.0,30.0,16.0,-2.0,17.0,-1.0,-3.0,-7.0,-6.0,-16.0,-5.0,2.0,3.0,0.0,-2.0,-3.0,-1.0,-7.0,-7.0,-9.0,-5.0,2.0,1.0,2.0,-8.0,-17.0,-1.0,-5.0,9.0,1.0,1.0,8.0,10.0,-17.0,1.0,11.0,-17.0,-4.0,-5.0,-2.0,-3.0,16.0,10.0,-2.0,3
9062,-5.0,-3.0,4.0,0.0,-14.0,-35.0,-11.0,1.0,19.0,-1.0,-1.0,0.0,33.0,27.0,2.0,-4.0,-15.0,-3.0,-5.0,-5.0,-25.0,-40.0,-17.0,2.0,-5.0,-1.0,-1.0,-4.0,0.0,6.0,-6.0,-7.0,10.0,1.0,2.0,2.0,-6.0,13.0,10.0,5.0,-2.0,2.0,1.0,-2.0,-3.0,-40.0,-5.0,-17.0,-2.0,-2.0,2.0,4.0,23.0,91.0,11.0,-7.0,-1.0,-1.0,-3.0,-1.0,-13.0,-46.0,-1.0,3.0,3
9063,3.0,1.0,-4.0,-4.0,2.0,38.0,-8.0,2.0,2.0,0.0,4.0,6.0,-3.0,15.0,27.0,10.0,-9.0,-2.0,-1.0,-4.0,-6.0,-11.0,-13.0,-14.0,5.0,-2.0,-2.0,1.0,-5.0,0.0,4.0,-16.0,-11.0,-5.0,-3.0,-2.0,22.0,21.0,-3.0,23.0,-3.0,-1.0,-4.0,0.0,-25.0,-50.0,-14.0,-6.0,-2.0,2.0,2.0,2.0,8.0,4.0,4.0,12.0,-14.0,-1.0,0.0,-1.0,1.0,-10.0,-8.0,-1.0,3
9064,26.0,3.0,-3.0,-2.0,-21.0,-87.0,3.0,-1.0,-4.0,-3.0,3.0,2.0,4.0,77.0,14.0,-2.0,4.0,-4.0,-3.0,-1.0,14.0,16.0,-4.0,-1.0,-11.0,-7.0,-5.0,-3.0,-5.0,-11.0,-12.0,2.0,2.0,0.0,2.0,0.0,0.0,-8.0,12.0,-18.0,1.0,-1.0,-1.0,-6.0,5.0,34.0,0.0,-4.0,12.0,3.0,-2.0,-4.0,4.0,26.0,3.0,-8.0,0.0,-1.0,3.0,5.0,-15.0,-24.0,3.0,5.0,3
9065,-20.0,-2.0,-5.0,-2.0,0.0,-9.0,-3.0,-4.0,0.0,1.0,1.0,1.0,-3.0,0.0,-7.0,2.0,-6.0,0.0,1.0,1.0,8.0,-10.0,-3.0,-6.0,22.0,2.0,1.0,3.0,2.0,16.0,13.0,3.0,6.0,-1.0,1.0,-4.0,-1.0,11.0,-16.0,-7.0,-18.0,-1.0,-4.0,-3.0,-8.0,-81.0,-9.0,-15.0,12.0,1.0,-3.0,2.0,33.0,59.0,-5.0,4.0,-5.0,7.0,8.0,6.0,-13.0,31.0,21.0,18.0,3
9066,8.0,-2.0,-1.0,1.0,-4.0,-12.0,1.0,-4.0,2.0,-5.0,-5.0,-2.0,-4.0,21.0,-9.0,-7.0,-10.0,-1.0,2.0,2.0,1.0,16.0,18.0,1.0,-3.0,-1.0,-3.0,-2.0,18.0,-29.0,-5.0,-4.0,-4.0,-5.0,-3.0,-3.0,8.0,11.0,3.0,4.0,-1.0,-3.0,-2.0,-6.0,-24.0,-32.0,-15.0,-10.0,4.0,-2.0,-1.0,0.0,-5.0,-15.0,-4.0,4.0,16.0,5.0,5.0,5.0,10.0,64.0,-2.0,10.0,3
9067,-4.0,1.0,0.0,-3.0,-3.0,9.0,10.0,-13.0,-3.0,-2.0,-2.0,-3.0,2.0,-27.0,-7.0,5.0,-6.0,0.0,4.0,3.0,2.0,-15.0,7.0,-3.0,-4.0,-8.0,-9.0,-10.0,-7.0,-1.0,-11.0,-8.0,-25.0,-1.0,0.0,2.0,4.0,3.0,-2.0,4.0,18.0,0.0,-1.0,1.0,1.0,20.0,8.0,-4.0,2.0,2.0,3.0,3.0,6.0,14.0,-7.0,6.0,-4.0,-3.0,-5.0,-3.0,-12.0,-42.0,-5.0,5.0,3
9068,-4.0,2.0,-2.0,-4.0,-2.0,-16.0,-9.0,-4.0,2.0,2.0,-1.0,0.0,3.0,18.0,12.0,-1.0,11.0,0.0,-3.0,-6.0,-11.0,-42.0,3.0,2.0,-10.0,-7.0,-8.0,-6.0,-2.0,-22.0,-11.0,-8.0,1.0,-2.0,1.0,1.0,12.0,38.0,-5.0,-1.0,-8.0,3.0,3.0,0.0,-6.0,30.0,18.0,10.0,-13.0,-1.0,-1.0,-3.0,-2.0,-23.0,-15.0,-24.0,-23.0,1.0,1.0,1.0,-1.0,21.0,1.0,2.0,3
9069,2.0,-2.0,-2.0,-1.0,17.0,-25.0,10.0,4.0,9.0,2.0,6.0,4.0,-28.0,-7.0,-16.0,-4.0,2.0,-3.0,0.0,2.0,-2.0,49.0,21.0,12.0,-6.0,-4.0,-1.0,-6.0,10.0,-16.0,1.0,-10.0,-6.0,-4.0,-4.0,0.0,21.0,8.0,-7.0,6.0,-4.0,2.0,0.0,-4.0,-19.0,-59.0,1.0,-4.0,28.0,-2.0,-5.0,-8.0,-19.0,-20.0,1.0,20.0,2.0,5.0,6.0,8.0,10.0,-12.0,-5.0,4.0,3
9070,-3.0,-2.0,-3.0,-3.0,-27.0,-10.0,-8.0,-14.0,-5.0,-1.0,-2.0,2.0,26.0,13.0,7.0,0.0,-7.0,-2.0,-4.0,-5.0,-15.0,-70.0,-38.0,-14.0,10.0,1.0,3.0,1.0,-3.0,42.0,21.0,3.0,11.0,3.0,3.0,1.0,-8.0,-39.0,6.0,-1.0,-1.0,0.0,-1.0,0.0,13.0,65.0,15.0,8.0,-4.0,-5.0,-6.0,-6.0,0.0,-12.0,-5.0,-6.0,-2.0,1.0,1.0,3.0,-6.0,8.0,9.0,-8.0,3
9071,-7.0,0.0,3.0,-2.0,-6.0,-36.0,-18.0,1.0,-7.0,-2.0,-3.0,-4.0,4.0,-13.0,-5.0,-7.0,-1.0,0.0,0.0,-3.0,-11.0,-3.0,2.0,6.0,7.0,-1.0,-1.0,-1.0,-12.0,-18.0,-9.0,1.0,1.0,-1.0,-2.0,-2.0,0.0,17.0,7.0,5.0,9.0,2.0,0.0,3.0,13.0,-12.0,-8.0,-7.0,-7.0,2.0,5.0,7.0,-10.0,82.0,13.0,19.0,-7.0,-4.0,-6.0,-8.0,6.0,-36.0,-13.0,-3.0,3
9072,-5.0,-3.0,-1.0,1.0,-4.0,50.0,-8.0,1.0,7.0,-1.0,-1.0,-3.0,-8.0,-8.0,13.0,5.0,-10.0,0.0,0.0,1.0,11.0,-9.0,-16.0,-2.0,-6.0,-4.0,-3.0,0.0,6.0,89.0,15.0,-2.0,19.0,1.0,0.0,-3.0,14.0,0.0,-3.0,-5.0,-1.0,-4.0,-3.0,-1.0,-27.0,-67.0,-14.0,-2.0,7.0,0.0,2.0,4.0,20.0,57.0,4.0,-20.0,-6.0,-2.0,-3.0,-6.0,-9.0,5.0,-5.0,5.0,3
9073,-7.0,2.0,-2.0,0.0,3.0,2.0,10.0,9.0,-2.0,-4.0,-4.0,0.0,11.0,11.0,-4.0,-7.0,-4.0,-1.0,-1.0,-3.0,-5.0,9.0,10.0,4.0,-3.0,-1.0,-1.0,2.0,23.0,-33.0,-15.0,-4.0,-2.0,1.0,4.0,-2.0,-29.0,-6.0,-6.0,-5.0,25.0,6.0,3.0,2.0,20.0,6.0,13.0,8.0,5.0,1.0,0.0,0.0,-20.0,-40.0,-2.0,5.0,3.0,0.0,0.0,0.0,24.0,-2.0,1.0,0.0,3
9074,-4.0,-6.0,-4.0,2.0,-18.0,5.0,-1.0,-8.0,-3.0,-1.0,1.0,3.0,5.0,9.0,-19.0,-16.0,1.0,-3.0,-4.0,-6.0,13.0,-24.0,-2.0,13.0,12.0,3.0,5.0,6.0,-3.0,21.0,2.0,9.0,-16.0,-4.0,0.0,2.0,11.0,21.0,-3.0,-18.0,12.0,2.0,1.0,-2.0,-25.0,1.0,9.0,5.0,9.0,5.0,1.0,0.0,11.0,-24.0,1.0,3.0,-19.0,1.0,-2.0,-2.0,-7.0,-5.0,8.0,-6.0,3
9075,-4.0,-4.0,-4.0,-3.0,4.0,5.0,8.0,7.0,-11.0,-3.0,-3.0,0.0,5.0,24.0,-6.0,-8.0,4.0,-1.0,-1.0,1.0,0.0,-14.0,-1.0,1.0,4.0,-3.0,-3.0,-6.0,-10.0,-4.0,-2.0,-19.0,-8.0,-2.0,-2.0,-1.0,12.0,3.0,-10.0,11.0,-7.0,1.0,2.0,-1.0,2.0,-21.0,2.0,1.0,-5.0,1.0,3.0,0.0,-4.0,26.0,-11.0,-6.0,4.0,-2.0,-4.0,-2.0,-4.0,-78.0,-3.0,0.0,3
9076,14.0,7.0,4.0,3.0,-7.0,38.0,18.0,9.0,-13.0,-7.0,-6.0,-6.0,-6.0,7.0,-9.0,-10.0,-33.0,-6.0,-6.0,-6.0,20.0,18.0,-2.0,-7.0,26.0,5.0,2.0,1.0,-14.0,-6.0,-7.0,-5.0,3.0,1.0,0.0,-1.0,9.0,18.0,-2.0,3.0,-1.0,4.0,3.0,3.0,-6.0,-45.0,7.0,12.0,-9.0,-5.0,-2.0,1.0,0.0,23.0,1.0,-11.0,-3.0,-4.0,-4.0,-7.0,1.0,4.0,-12.0,-1.0,3
9077,3.0,0.0,-1.0,2.0,7.0,7.0,2.0,6.0,-5.0,0.0,1.0,-3.0,6.0,5.0,-2.0,-1.0,-6.0,-1.0,-3.0,-3.0,3.0,-71.0,-13.0,-12.0,31.0,4.0,3.0,3.0,-6.0,57.0,17.0,16.0,6.0,-3.0,-5.0,-5.0,-3.0,-25.0,-7.0,18.0,-10.0,-2.0,1.0,4.0,-1.0,27.0,5.0,-9.0,-9.0,0.0,2.0,0.0,4.0,-2.0,-3.0,-10.0,-9.0,-7.0,-5.0,-3.0,6.0,-6.0,-15.0,-6.0,3
9078,-5.0,0.0,-1.0,-5.0,-25.0,-14.0,3.0,3.0,6.0,0.0,1.0,5.0,28.0,6.0,1.0,-7.0,6.0,-2.0,-5.0,-10.0,-21.0,14.0,11.0,7.0,-7.0,0.0,2.0,1.0,-5.0,1.0,-12.0,3.0,-17.0,-4.0,-3.0,-5.0,3.0,-9.0,-3.0,-15.0,35.0,0.0,-2.0,-2.0,12.0,8.0,-4.0,5.0,8.0,1.0,2.0,2.0,0.0,25.0,1.0,3.0,-7.0,-1.0,-1.0,0.0,0.0,2.0,8.0,3.0,3
9079,-10.0,-4.0,-2.0,0.0,9.0,-24.0,-5.0,-9.0,-10.0,1.0,2.0,0.0,-8.0,28.0,-1.0,-5.0,9.0,-3.0,0.0,5.0,-2.0,-26.0,-3.0,-2.0,1.0,1.0,-2.0,-2.0,-15.0,-32.0,-11.0,15.0,-2.0,-3.0,-3.0,-6.0,7.0,37.0,2.0,-15.0,1.0,-3.0,-3.0,-2.0,-3.0,-14.0,-2.0,4.0,-2.0,2.0,1.0,-1.0,-2.0,-30.0,5.0,2.0,-21.0,-1.0,0.0,0.0,-3.0,-18.0,15.0,14.0,3
9080,36.0,2.0,-3.0,-1.0,0.0,0.0,4.0,-2.0,-6.0,1.0,0.0,1.0,1.0,54.0,2.0,1.0,-2.0,-3.0,-2.0,-1.0,5.0,5.0,-8.0,-6.0,-8.0,-4.0,-3.0,-6.0,-10.0,-34.0,-2.0,-16.0,-3.0,1.0,2.0,7.0,24.0,-7.0,-2.0,8.0,-6.0,0.0,2.0,-4.0,-42.0,-54.0,-6.0,-1.0,8.0,0.0,-2.0,3.0,7.0,37.0,11.0,14.0,-4.0,-3.0,0.0,0.0,4.0,31.0,10.0,-8.0,3
9081,0.0,-2.0,0.0,0.0,4.0,-42.0,-12.0,3.0,-7.0,-5.0,-4.0,-3.0,8.0,-32.0,-11.0,-5.0,0.0,-1.0,-1.0,-4.0,1.0,4.0,-10.0,-8.0,-7.0,-3.0,-2.0,-3.0,-23.0,33.0,-12.0,-10.0,32.0,8.0,10.0,15.0,26.0,61.0,65.0,22.0,-6.0,0.0,0.0,-1.0,-16.0,-23.0,-7.0,-3.0,23.0,1.0,-2.0,-7.0,-14.0,-24.0,-4.0,-1.0,5.0,-3.0,-4.0,-5.0,19.0,-1.0,4.0,-11.0,3
9082,-13.0,-2.0,-2.0,-3.0,-9.0,-29.0,-25.0,8.0,-3.0,0.0,-2.0,2.0,2.0,9.0,8.0,3.0,-3.0,-1.0,-1.0,0.0,10.0,18.0,4.0,11.0,-4.0,-2.0,-4.0,-2.0,-7.0,-56.0,-23.0,-37.0,1.0,3.0,4.0,7.0,40.0,93.0,19.0,11.0,-4.0,4.0,0.0,-1.0,-28.0,-39.0,8.0,1.0,-1.0,2.0,5.0,7.0,-15.0,11.0,11.0,7.0,-8.0,2.0,2.0,2.0,6.0,-14.0,7.0,5.0,3
9083,-9.0,-5.0,-2.0,-6.0,-16.0,-47.0,-14.0,2.0,4.0,-2.0,-1.0,-2.0,21.0,15.0,-8.0,-2.0,-2.0,-1.0,-1.0,-2.0,5.0,16.0,2.0,-3.0,5.0,3.0,3.0,5.0,-4.0,0.0,-5.0,8.0,-3.0,-1.0,-4.0,-7.0,-7.0,1.0,-2.0,-12.0,4.0,-4.0,-4.0,-6.0,3.0,-38.0,-17.0,4.0,-7.0,-4.0,-7.0,-2.0,1.0,55.0,5.0,-16.0,-11.0,2.0,3.0,7.0,4.0,25.0,7.0,37.0,3
9084,2.0,0.0,2.0,1.0,-5.0,33.0,7.0,-17.0,5.0,6.0,9.0,5.0,15.0,46.0,20.0,15.0,-9.0,-3.0,-2.0,-4.0,-7.0,-44.0,-2.0,-16.0,-2.0,-2.0,-1.0,-3.0,-2.0,2.0,-1.0,-3.0,-4.0,0.0,-2.0,0.0,-3.0,-4.0,-13.0,20.0,-8.0,-5.0,-5.0,-3.0,2.0,-16.0,-10.0,-9.0,3.0,-1.0,2.0,5.0,13.0,9.0,5.0,4.0,5.0,1.0,-3.0,2.0,15.0,37.0,-2.0,-11.0,3
9085,-9.0,-2.0,-4.0,-7.0,-24.0,-80.0,-8.0,-8.0,4.0,-4.0,-7.0,-4.0,1.0,-36.0,-17.0,-5.0,-6.0,4.0,9.0,8.0,12.0,63.0,6.0,12.0,11.0,1.0,2.0,6.0,-3.0,10.0,0.0,-15.0,-12.0,-3.0,-1.0,-1.0,-4.0,-42.0,-1.0,10.0,-2.0,5.0,6.0,9.0,24.0,104.0,27.0,7.0,4.0,-3.0,-2.0,-3.0,-9.0,-22.0,-13.0,6.0,1.0,-2.0,-4.0,-6.0,-2.0,-7.0,4.0,1.0,3
9086,0.0,-3.0,-1.0,0.0,7.0,13.0,-8.0,-10.0,1.0,-2.0,-3.0,-7.0,-13.0,-17.0,-4.0,-5.0,-4.0,1.0,1.0,-1.0,7.0,-12.0,-3.0,0.0,0.0,-4.0,-5.0,-8.0,-3.0,28.0,1.0,-1.0,-12.0,-6.0,-7.0,-5.0,-8.0,-99.0,-19.0,-9.0,19.0,2.0,-1.0,4.0,0.0,51.0,13.0,5.0,6.0,4.0,5.0,0.0,-4.0,5.0,21.0,21.0,-28.0,3.0,1.0,2.0,9.0,-16.0,-1.0,-21.0,3
9087,16.0,6.0,2.0,0.0,-3.0,16.0,0.0,-2.0,-9.0,-4.0,-4.0,-1.0,1.0,8.0,-7.0,15.0,-17.0,-8.0,-7.0,-5.0,-11.0,-21.0,-5.0,13.0,12.0,-3.0,-1.0,-3.0,3.0,-24.0,3.0,7.0,-8.0,-4.0,-4.0,-3.0,-4.0,-3.0,-11.0,-9.0,-8.0,-3.0,-4.0,-1.0,7.0,-36.0,-6.0,-10.0,-1.0,0.0,-3.0,-3.0,-1.0,35.0,2.0,-3.0,6.0,1.0,0.0,2.0,2.0,0.0,-1.0,11.0,3
